epoch,train_acc,train_loss,test_acc,test_loss
0.0,80.08666666666667,0.5436873452097177,84.70333333333333,0.421193815348049
1.0,84.94166666666666,0.4113505753020445,86.06333333333333,0.3814049782206615
2.0,86.24166666666666,0.3745828843325376,85.285,0.3944137809668978
3.0,86.975,0.3558968754527469,87.51333333333334,0.3308920558070143
4.0,87.39833333333333,0.337393862358729,87.84333333333333,0.3259584954117735
5.0,87.91166666666666,0.3228426973777513,88.00833333333334,0.3162631452078621
6.0,88.345,0.3129975528246412,88.91833333333334,0.2933558721074213
7.0,88.79166666666667,0.3032619451833268,87.82166666666667,0.333304812870423
8.0,89.06833333333333,0.2943958502322435,88.18833333333333,0.3023991863426442
9.0,89.36,0.2863236712607244,89.46,0.2809448659300804
10.0,89.46333333333334,0.2820506295584142,89.52833333333334,0.2767848219207177
11.0,89.93,0.2742272426947951,88.78333333333333,0.2877518996313214
12.0,90.04,0.2675385188569625,88.41833333333334,0.298391396364135
13.0,90.245,0.2621477004062384,90.33666666666667,0.2520124607470197
14.0,90.36333333333332,0.2583210220546772,91.17,0.2380899561201843
15.0,90.47,0.2535436256510516,91.13666666666668,0.2358528949234634
16.0,90.72,0.2490801963147396,91.58333333333331,0.2262244826830923
17.0,90.80333333333331,0.2449754121779774,91.155,0.2411086194972197
18.0,91.12166666666668,0.2392921679066494,90.395,0.2520645023938578
19.0,91.06166666666668,0.2362497829881186,91.715,0.2162527705374484
20.0,91.14666666666666,0.2334050284147262,91.325,0.2253468055105457
21.0,91.26333333333334,0.2303935837388969,91.95,0.213338888912353
22.0,91.4,0.2273868312873567,92.28666666666666,0.2056878532272918
23.0,91.51333333333334,0.2237124215791622,92.31666666666666,0.2045841654204453
24.0,91.61833333333334,0.2212685474583879,92.235,0.2082062347943273
25.0,91.77666666666669,0.2188034430899967,91.69,0.2265470468663921
26.0,91.90166666666669,0.2147941912004103,92.0,0.2102983493280907
27.0,91.93666666666668,0.2139334727808212,92.455,0.1999643628258568
28.0,92.01666666666668,0.2118802127482369,92.535,0.198457826355348
29.0,92.235,0.2065002534548441,92.57,0.1946731693728361
30.0,92.34166666666668,0.2051663159532472,92.64333333333332,0.1908509124258222
31.0,92.35,0.2024142081656338,93.0,0.1865307085702816
32.0,92.515,0.1989865440866677,93.15,0.1925108324424363
33.0,92.42333333333332,0.1989945135651466,92.76833333333332,0.1886175305489295
34.0,92.64833333333333,0.1964670142562439,91.71166666666667,0.2162616152793789
35.0,92.78833333333333,0.1931323162983637,93.48666666666666,0.1724502902961336
36.0,92.795,0.192227543629085,92.92166666666668,0.187999717241091
37.0,92.98833333333332,0.1892522349536729,93.01,0.1859198499470638
38.0,92.95166666666668,0.1895119235718933,92.48333333333332,0.2039793052273647
39.0,92.93833333333332,0.187263082585119,92.47166666666666,0.200300084366401
40.0,93.00833333333334,0.1840576128690658,93.64,0.1675841174665838
41.0,93.21166666666667,0.1818207125045514,93.81166666666668,0.1644612874123656
42.0,93.265,0.1806029797245593,94.085,0.1589210066330231
