epoch,train_acc,train_loss,test_acc,test_loss
0.0,78.97333333333333,0.5828824057330688,83.18166666666667,0.4688538192987442
1.0,83.73833333333333,0.4497566367005308,85.475,0.4037806215569376
2.0,84.62833333333333,0.4219562564502159,85.12333333333333,0.4184927496130268
3.0,85.30166666666666,0.4047736262738705,86.41166666666666,0.370640075083822
4.0,85.68333333333334,0.3941467959942917,86.465,0.3763167969477673
5.0,86.10166666666667,0.3841688402980566,84.81833333333333,0.4151948667275409
6.0,86.24333333333334,0.3784292094387114,84.48166666666667,0.4320001782177637
7.0,86.475,0.3726709782178203,87.65833333333333,0.3506971464755634
8.0,86.64833333333333,0.365747105669106,86.44333333333333,0.3710891360645493
9.0,86.91,0.3600547186121344,87.52166666666666,0.3395872702551384
10.0,86.93666666666667,0.3580208457147081,85.155,0.379008416964362
11.0,87.195,0.3508401893970867,86.55833333333334,0.3724255968031784
12.0,87.27,0.3498707992101709,88.50333333333333,0.3132022630892694
13.0,87.31833333333333,0.3477888475035627,87.62333333333333,0.3377984913496921
14.0,87.51333333333334,0.3436286458323399,87.01166666666667,0.3490621696534256
15.0,87.54333333333334,0.3422089524547259,88.13833333333334,0.3292833609960973
16.0,87.56333333333333,0.3387644410471122,88.43833333333333,0.3198999220788479
17.0,87.69833333333334,0.3370359199309101,86.69,0.3525880437046289
18.0,87.77166666666666,0.3340318119036655,88.73666666666666,0.3112653295362989
19.0,87.80333333333333,0.3324586333258698,88.355,0.3178494059013824
20.0,87.90666666666667,0.3292034274436533,88.74333333333334,0.3068242292843759
21.0,88.045,0.3277586932564775,88.40333333333334,0.3208707791718965
22.0,87.89166666666667,0.3265775633928676,88.34333333333333,0.3168153734311461
23.0,87.83333333333333,0.3268581005647779,86.675,0.3674198941918711
24.0,88.14833333333333,0.3245652832777549,87.09666666666666,0.3419161388732493
25.0,88.095,0.3239010933984381,88.50166666666667,0.3089170778743922
26.0,88.11333333333333,0.3205681468854348,88.91333333333333,0.3074897850533326
27.0,88.13833333333334,0.3194587992075831,88.75166666666667,0.3052501165062189
28.0,88.37,0.316903354623417,88.77333333333333,0.3054723400035252
29.0,88.27333333333333,0.3188122366607189,87.26333333333334,0.3469234821240107
30.0,88.28,0.3181411664669091,88.36333333333333,0.3153489575068156
31.0,88.33333333333333,0.31427626134033,87.61833333333334,0.3424208822503686
32.0,88.29,0.3131197265459845,89.11166666666666,0.2919391599291314
33.0,88.32666666666667,0.3140247781697661,87.835,0.338159606534491
34.0,88.49833333333333,0.3115782173008347,89.51333333333334,0.2846091186633954
35.0,88.55833333333334,0.3097089243816833,89.45666666666666,0.2812784680337956
36.0,88.55,0.3115877344373614,89.08,0.3004943223456541
37.0,88.52666666666667,0.3085447325538223,89.155,0.2987772681388383
38.0,88.73,0.3089344947489599,89.655,0.2803596702215572
39.0,88.60833333333333,0.3067290059894323,89.46166666666667,0.2854324052871515
40.0,88.715,0.3055825359250108,88.68333333333334,0.3003510800074786
41.0,88.685,0.3055036107555032,89.705,0.278843131258587
42.0,88.73333333333333,0.3051836208866909,88.40666666666667,0.302648575476557
43.0,88.78833333333333,0.3029429978250215,88.81166666666667,0.2960294727115581
44.0,88.82166666666667,0.3015789950220535,89.34,0.2879218215821311
45.0,88.75666666666666,0.3041056320929279,89.345,0.2938055619378885
46.0,88.92,0.3012735013133535,88.24,0.308476447288009
47.0,88.79333333333334,0.2991962873467554,88.63166666666666,0.3026951508217801
48.0,88.92833333333333,0.2978210914267848,88.29666666666667,0.3075820157930255
