epoch,train_acc,train_loss,test_acc,test_loss
0.0,69.21666666666667,0.7992383084873358,77.04,0.6147065100967884
1.0,77.54,0.6041194617191951,80.14333333333333,0.5433519344607989
2.0,78.535,0.5786312302271525,80.66666666666667,0.5182038698186477
3.0,79.10666666666667,0.5637479367872079,78.535,0.6017245241155227
4.0,79.34333333333333,0.5547078247855107,80.21666666666667,0.5274963277896245
5.0,79.74333333333334,0.5462364551812411,78.81666666666666,0.5829294487337271
6.0,80.025,0.5371572182387113,81.69666666666667,0.4945927908162276
7.0,80.47,0.5282672539502382,80.69833333333334,0.5246672832071781
8.0,81.16833333333334,0.5223632783805331,81.875,0.5060208993872006
9.0,82.015,0.5052537928541502,82.85166666666667,0.4916453138853113
10.0,82.43166666666667,0.4990870422452688,80.53666666666666,0.5560901850968599
11.0,82.54666666666667,0.4983985651254654,80.815,0.5241428667207559
12.0,82.87,0.4849228370328744,84.06,0.4583098022470872
13.0,83.09333333333333,0.4840070031657815,82.38666666666667,0.5058419947249194
14.0,83.20666666666666,0.4795264925062656,83.35,0.4751555212587118
15.0,83.415,0.4777440363993247,84.02333333333333,0.4496993327627579
16.0,83.525,0.4751629233121872,82.8,0.4670783769791325
17.0,83.45333333333333,0.4702832353939613,81.085,0.5363818748861551
18.0,83.38,0.4705729652697841,84.50666666666666,0.4565868408761918
19.0,83.575,0.4658232913037141,78.85333333333334,0.5247391879146298
20.0,83.73333333333333,0.4662293212011456,82.17666666666666,0.5239269539500276
21.0,83.71166666666667,0.4630158534829815,84.33833333333334,0.4525397899508476
22.0,83.75166666666667,0.4626698651338617,83.56166666666667,0.4609258952220281
23.0,83.67166666666667,0.4613300847331683,83.26666666666667,0.4729341248919566
24.0,83.75,0.4604238562464714,81.54166666666667,0.5476468907937407
25.0,83.835,0.4588873924190799,83.04166666666667,0.471792072224617
26.0,83.765,0.4595518321807186,84.25166666666667,0.4526758898253242
27.0,83.89666666666666,0.4595459365462263,85.50166666666667,0.417384781456987
28.0,83.95,0.458362217122813,82.16833333333334,0.4898467596622805
29.0,83.86166666666666,0.4552875728368759,83.23166666666667,0.493753395844996
30.0,84.17833333333333,0.4531776505147417,84.22833333333334,0.4365025433237354
31.0,83.965,0.4586845727955301,84.7,0.4628249217331409
32.0,84.01166666666667,0.4565549998154243,83.8,0.466309195219477
33.0,84.15166666666667,0.4513543725232283,84.96833333333333,0.43442891086936
34.0,84.03166666666667,0.4527111383025844,84.825,0.4369997918282945
35.0,83.96666666666667,0.4517758245040973,84.94166666666666,0.41080643155997
36.0,84.24166666666666,0.4486614703704913,83.92,0.4668833464240034
37.0,84.005,0.4489458018511533,83.96166666666667,0.4433825561374426
38.0,84.13333333333334,0.4467326763848463,85.01333333333334,0.4186355515375733
39.0,84.07166666666667,0.4515431453595558,82.66333333333333,0.4893748444899917
40.0,84.05,0.4515908218055963,85.125,0.42914678902179
41.0,84.26333333333334,0.4480138974040746,84.11,0.4349148621752858
42.0,84.28666666666666,0.4475608045687278,85.02666666666667,0.4217053156966964
43.0,84.27,0.4479797788391511,84.68,0.4642713855733474
44.0,84.21666666666667,0.4516405723939339,85.06333333333333,0.436804676493754
45.0,84.38833333333334,0.4444288474537432,83.505,0.461169695987304
46.0,84.45666666666666,0.4453049607510368,84.97,0.424177498099332
47.0,84.44333333333333,0.4446743054146568,84.41333333333333,0.4505355286876361
48.0,84.36833333333334,0.4446520035296678,84.63166666666666,0.4373613947468499
49.0,84.30333333333333,0.4442753625907004,83.94,0.4562288792327046
50.0,84.34833333333333,0.4428923621301849,83.605,0.4628088570271929
51.0,84.57333333333334,0.4421453110411763,85.21166666666667,0.4246629109034935
52.0,84.29166666666667,0.448491675033172,84.67166666666667,0.4275345091372728
53.0,84.36666666666666,0.4444027243216832,85.65166666666667,0.4101185341318448
54.0,84.46166666666667,0.4394403309861819,84.895,0.4268576590334376
55.0,84.14666666666666,0.4548020408948262,80.735,0.5197537693719069
56.0,83.985,0.4690035530606906,86.00333333333333,0.4141931416466832
57.0,84.33166666666666,0.4563721804539362,85.23666666666666,0.4230781214413543
