epoch,train_acc,train_loss,test_acc,test_loss
0.0,75.25333333333333,0.6814256057500839,81.68666666666667,0.5244772498349348
1.0,80.95666666666666,0.531537061325709,82.71166666666667,0.506333941902717
2.0,82.45166666666667,0.4936060819864273,84.51666666666667,0.4390132822195688
3.0,83.25166666666667,0.4725062140916785,83.51833333333333,0.480951919456323
4.0,83.69833333333334,0.461874628529946,81.89666666666666,0.5024105592697858
5.0,84.045,0.4518182778179646,85.28666666666666,0.4153058231423298
6.0,84.22,0.4461281250144044,84.94833333333334,0.4209829856865108
7.0,84.38666666666667,0.4401620902111133,83.75333333333333,0.4696610012521346
8.0,84.6,0.4359461645528674,85.27,0.4052860783105095
9.0,84.73666666666666,0.4309871049354474,85.06333333333333,0.4247676254478593
10.0,84.57833333333333,0.4302910803839564,85.91166666666666,0.4015600493893027
11.0,84.94166666666666,0.4253296905944744,85.22333333333333,0.40744844554166
12.0,84.98,0.4246507947474718,85.605,0.4026217241361737
13.0,85.17833333333333,0.4208391516598562,85.065,0.4213574785366654
14.0,85.04833333333333,0.4177192616701126,85.55166666666666,0.4016773911848664
15.0,85.15833333333333,0.4164040107625226,84.68333333333334,0.431013502557079
16.0,85.19333333333333,0.416425927294294,86.105,0.3906163890302181
17.0,85.36833333333334,0.4134647828415036,85.07666666666667,0.4137965584258238
18.0,85.37166666666667,0.4121028938829899,84.88333333333334,0.4350771131636575
19.0,85.315,0.4109981754350165,85.76666666666667,0.408922911788399
20.0,85.375,0.4105538597007592,85.28333333333333,0.4062443207191924
21.0,85.36166666666666,0.4118485182573398,86.255,0.3950209901491801
22.0,85.46666666666667,0.4096454605527222,86.17,0.3818831209763884
23.0,85.63333333333334,0.4067131809579829,85.18,0.4189119953612487
24.0,85.67,0.4049291498035192,85.25166666666667,0.4231804423198104
25.0,85.78666666666666,0.4036682650908827,85.78833333333333,0.3942067851036787
26.0,85.7,0.4054135797652105,86.675,0.3799350114713112
27.0,85.62833333333333,0.4052457328553001,86.24333333333334,0.3834522260280947
28.0,85.75,0.4002575301552812,86.75,0.3763987212121487
29.0,85.97666666666667,0.397999029447635,85.38,0.402935595541199
30.0,85.815,0.4006660732013484,85.47833333333334,0.402520006010433
31.0,85.74333333333334,0.3990799466177821,86.52333333333333,0.374240320344766
